    0.1000    5.0000    0.0361
    0.2000         0    0.9801
    0.2000    0.1000    1.0799
    0.2000    0.2000    1.1787
    0.2000    0.3000    1.2756
    0.2000    0.4000    1.3695
    0.2000    0.5000    1.4595
    0.2000    0.6000    1.5447
    0.2000    0.7000    1.6243
    0.2000    0.8000    1.6974
    0.2000    0.9000    1.7634
    0.2000    1.0000    1.8215
    0.2000    1.1000    1.8713
    0.2000    1.2000    1.9121
    0.2000    1.3000    1.9436
    0.2000    1.4000    1.9655
    0.2000    1.5000    1.9776
    0.2000    1.6000    1.9796
    0.2000    1.7000    1.9717
    0.2000    1.8000    1.9539
    0.2000    1.9000    1.9264
    0.2000    2.0000    1.8894
    0.2000    2.1000    1.8433
    0.2000    2.2000    1.7886
    0.2000    2.3000    1.7258
    0.2000    2.4000    1.6555
    0.2000    2.5000    1.5785
    0.2000    2.6000    1.4956
    0.2000    2.7000    1.4074
    0.2000    2.8000    1.3151
    0.2000    2.9000    1.2193
    0.2000    3.0000    1.1212
    0.2000    3.1000    1.0216
    0.2000    3.2000    0.9217
    0.2000    3.3000    0.8223
    0.2000    3.4000    0.7245
    0.2000    3.5000    0.6293
    0.2000    3.6000    0.5375
    0.2000    3.7000    0.4502
    0.2000    3.8000    0.3682
    0.2000    3.9000    0.2923
    0.2000    4.0000    0.2233
    0.2000    4.1000    0.1618
    0.2000    4.2000    0.1085
    0.2000    4.3000    0.0639
    0.2000    4.4000    0.0285
    0.2000    4.5000    0.0025
    0.2000    4.6000   -0.0136
    0.2000    4.7000   -0.0199
    0.2000    4.8000   -0.0161
    0.2000    4.9000   -0.0024
    0.2000    5.0000    0.0211
    0.3000         0    0.9553
    0.3000    0.1000    1.0552
    0.3000    0.2000    1.1540
    0.3000    0.3000    1.2509
    0.3000    0.4000    1.3448
    0.3000    0.5000    1.4348
    0.3000    0.6000    1.5200
    0.3000    0.7000    1.5996
    0.3000    0.8000    1.6727
    0.3000    0.9000    1.7387
    0.3000    1.0000    1.7968
    0.3000    1.1000    1.8465
    0.3000    1.2000    1.8874
    0.3000    1.3000    1.9189
    0.3000    1.4000    1.9408
    0.3000    1.5000    1.9528
    0.3000    1.6000    1.9549
    0.3000    1.7000    1.9470
    0.3000    1.8000    1.9292
    0.3000    1.9000    1.9016
    0.3000    2.0000    1.8646
    0.3000    2.1000    1.8185
    0.3000    2.2000    1.7638
    0.3000    2.3000    1.7010
    0.3000    2.4000    1.6308
    0.3000    2.5000    1.5538
    0.3000    2.6000    1.4708
    0.3000    2.7000    1.3827
    0.3000    2.8000    1.2903
    0.3000    2.9000    1.1946
    0.3000    3.0000    1.0965
    0.3000    3.1000    0.9969
    0.3000    3.2000    0.8970
    0.3000    3.3000    0.7976
    0.3000    3.4000    0.6998
    0.3000    3.5000    0.6046
    0.3000    3.6000    0.5128
    0.3000    3.7000    0.4255
    0.3000    3.8000    0.3435
    0.3000    3.9000    0.2676
    0.3000    4.0000    0.1985
    0.3000    4.1000    0.1371
    0.3000    4.2000    0.0838
    0.3000    4.3000    0.0392
    0.3000    4.4000    0.0037
    0.3000    4.5000   -0.0222
    0.3000    4.6000   -0.0384
    0.3000    4.7000   -0.0446
    0.3000    4.8000   -0.0408
    0.3000    4.9000   -0.0271
    0.3000    5.0000   -0.0036
    0.4000         0    0.9211
    0.4000    0.1000    1.0209
    0.4000    0.2000    1.1197
    0.4000    0.3000    1.2166
    0.4000    0.4000    1.3105
    0.4000    0.5000    1.4005
    0.4000    0.6000    1.4857
    0.4000    0.7000    1.5653
    0.4000    0.8000    1.6384
    0.4000    0.9000    1.7044
    0.4000    1.0000    1.7625
    0.4000    1.1000    1.8123
    0.4000    1.2000    1.8531
    0.4000    1.3000    1.8846
    0.4000    1.4000    1.9065
    0.4000    1.5000    1.9186
    0.4000    1.6000    1.9206
    0.4000    1.7000    1.9127
    0.4000    1.8000    1.8949
    0.4000    1.9000    1.8674
    0.4000    2.0000    1.8304
    0.4000    2.1000    1.7843
    0.4000    2.2000    1.7296
    0.4000    2.3000    1.6668
    0.4000    2.4000    1.5965
    0.4000    2.5000    1.5195
    0.4000    2.6000    1.4366
    0.4000    2.7000    1.3484
    0.4000    2.8000    1.2560
    0.4000    2.9000    1.1603
    0.4000    3.0000    1.0622
    0.4000    3.1000    0.9626
    0.4000    3.2000    0.8627
    0.4000    3.3000    0.7633
    0.4000    3.4000    0.6655
    0.4000    3.5000    0.5703
    0.4000    3.6000    0.4785
    0.4000    3.7000    0.3912
    0.4000    3.8000    0.3092
    0.4000    3.9000    0.2333
    0.4000    4.0000    0.1643
    0.4000    4.1000    0.1028
    0.4000    4.2000    0.0495
    0.4000    4.3000    0.0049
    0.4000    4.4000   -0.0305
    0.4000    4.5000   -0.0565
    0.4000    4.6000   -0.0726
    0.4000    4.7000   -0.0789
    0.4000    4.8000   -0.0751
    0.4000    4.9000   -0.0614
    0.4000    5.0000   -0.0379
    0.5000         0    0.8776
    0.5000    0.1000    0.9774
    0.5000    0.2000    1.0763
    0.5000    0.3000    1.1731
    0.5000    0.4000    1.2670
    0.5000    0.5000    1.3570
    0.5000    0.6000    1.4422
    0.5000    0.7000    1.5218
    0.5000    0.8000    1.5949
    0.5000    0.9000    1.6609
    0.5000    1.0000    1.7191
    0.5000    1.1000    1.7688
    0.5000    1.2000    1.8096
    0.5000    1.3000    1.8411
    0.5000    1.4000    1.8630
    0.5000    1.5000    1.8751
    0.5000    1.6000    1.8772
    0.5000    1.7000    1.8692
    0.5000    1.8000    1.8514
    0.5000    1.9000    1.8239
    0.5000    2.0000    1.7869
    0.5000    2.1000    1.7408
    0.5000    2.2000    1.6861
    0.5000    2.3000    1.6233
    0.5000    2.4000    1.5530
    0.5000    2.5000    1.4761
    0.5000    2.6000    1.3931
    0.5000    2.7000    1.3050
    0.5000    2.8000    1.2126
    0.5000    2.9000    1.1168
    0.5000    3.0000    1.0187
    0.5000    3.1000    0.9192
    0.5000    3.2000    0.8192
    0.5000    3.3000    0.7198
    0.5000    3.4000    0.6220
    0.5000    3.5000    0.5268
    0.5000    3.6000    0.4351
    0.5000    3.7000    0.3477
    0.5000    3.8000    0.2657
    0.5000    3.9000    0.1898
    0.5000    4.0000    0.1208
    0.5000    4.1000    0.0593
    0.5000    4.2000    0.0060
    0.5000    4.3000   -0.0386
    0.5000    4.4000   -0.0740
    0.5000    4.5000   -0.0999
    0.5000    4.6000   -0.1161
    0.5000    4.7000   -0.1223
    0.5000    4.8000   -0.1186
    0.5000    4.9000   -0.1049
    0.5000    5.0000   -0.0813
    0.6000         0    0.8253
    0.6000    0.1000    0.9252
    0.6000    0.2000    1.0240
    0.6000    0.3000    1.1209
    0.6000    0.4000    1.2148
    0.6000    0.5000    1.3048
    0.6000    0.6000    1.3900
    0.6000    0.7000    1.4696
    0.6000    0.8000    1.5427
    0.6000    0.9000    1.6087
    0.6000    1.0000    1.6668
    0.6000    1.1000    1.7165
    0.6000    1.2000    1.7574
    0.6000    1.3000    1.7889
    0.6000    1.4000    1.8108
    0.6000    1.5000    1.8228
    0.6000    1.6000    1.8249
    0.6000    1.7000    1.8170
    0.6000    1.8000    1.7992
    0.6000    1.9000    1.7716
    0.6000    2.0000    1.7346
    0.6000    2.1000    1.6885
    0.6000    2.2000    1.6338
    0.6000    2.3000    1.5710
    0.6000    2.4000    1.5008
    0.6000    2.5000    1.4238
    0.6000    2.6000    1.3408
    0.6000    2.7000    1.2527
    0.6000    2.8000    1.1603
    0.6000    2.9000    1.0646
    0.6000    3.0000    0.9665
    0.6000    3.1000    0.8669
    0.6000    3.2000    0.7670
    0.6000    3.3000    0.6676
    0.6000    3.4000    0.5698
    0.6000    3.5000    0.4746
    0.6000    3.6000    0.3828
    0.6000    3.7000    0.2955
    0.6000    3.8000    0.2135
    0.6000    3.9000    0.1376
    0.6000    4.0000    0.0685
    0.6000    4.1000    0.0071
    0.6000    4.2000   -0.0462
    0.6000    4.3000   -0.0908
    0.6000    4.4000   -0.1263
    0.6000    4.5000   -0.1522
    0.6000    4.6000   -0.1684
    0.6000    4.7000   -0.1746
    0.6000    4.8000   -0.1708
    0.6000    4.9000   -0.1571
    0.6000    5.0000   -0.1336
    0.7000         0    0.7648
    0.7000    0.1000    0.8647
    0.7000    0.2000    0.9635
    0.7000    0.3000    1.0604
    0.7000    0.4000    1.1543
    0.7000    0.5000    1.2443
    0.7000    0.6000    1.3295
    0.7000    0.7000    1.4091
    0.7000    0.8000    1.4822
    0.7000    0.9000    1.5482
    0.7000    1.0000    1.6063
    0.7000    1.1000    1.6560
    0.7000    1.2000    1.6969
    0.7000    1.3000    1.7284
    0.7000    1.4000    1.7503
    0.7000    1.5000    1.7623
    0.7000    1.6000    1.7644
    0.7000    1.7000    1.7565
    0.7000    1.8000    1.7387
    0.7000    1.9000    1.7111
    0.7000    2.0000    1.6741
    0.7000    2.1000    1.6281
    0.7000    2.2000    1.5733
    0.7000    2.3000    1.5105
    0.7000    2.4000    1.4403
    0.7000    2.5000    1.3633
    0.7000    2.6000    1.2803
    0.7000    2.7000    1.1922
    0.7000    2.8000    1.0998
    0.7000    2.9000    1.0041
    0.7000    3.0000    0.9060
    0.7000    3.1000    0.8064
    0.7000    3.2000    0.7065
    0.7000    3.3000    0.6071
    0.7000    3.4000    0.5093
    0.7000    3.5000    0.4141
    0.7000    3.6000    0.3223
    0.7000    3.7000    0.2350
    0.7000    3.8000    0.1530
    0.7000    3.9000    0.0771
    0.7000    4.0000    0.0080
    0.7000    4.1000   -0.0534
    0.7000    4.2000   -0.1067
    0.7000    4.3000   -0.1513
    0.7000    4.4000   -0.1868
    0.7000    4.5000   -0.2127
    0.7000    4.6000   -0.2288
    0.7000    4.7000   -0.2351
    0.7000    4.8000   -0.2313
    0.7000    4.9000   -0.2176
    0.7000    5.0000   -0.1941
    0.8000         0    0.6967
    0.8000    0.1000    0.7965
    0.8000    0.2000    0.8954
    0.8000    0.3000    0.9922
    0.8000    0.4000    1.0861
    0.8000    0.5000    1.1761
    0.8000    0.6000    1.2613
    0.8000    0.7000    1.3409
    0.8000    0.8000    1.4141
    0.8000    0.9000    1.4800
    0.8000    1.0000    1.5382
    0.8000    1.1000    1.5879
    0.8000    1.2000    1.6287
    0.8000    1.3000    1.6603
    0.8000    1.4000    1.6822
    0.8000    1.5000    1.6942
    0.8000    1.6000    1.6963
    0.8000    1.7000    1.6884
    0.8000    1.8000    1.6706
    0.8000    1.9000    1.6430
    0.8000    2.0000    1.6060
    0.8000    2.1000    1.5599
    0.8000    2.2000    1.5052
    0.8000    2.3000    1.4424
    0.8000    2.4000    1.3722
    0.8000    2.5000    1.2952
    0.8000    2.6000    1.2122
    0.8000    2.7000    1.1241
    0.8000    2.8000    1.0317
    0.8000    2.9000    0.9360
    0.8000    3.0000    0.8378
    0.8000    3.1000    0.7383
    0.8000    3.2000    0.6383
    0.8000    3.3000    0.5390
    0.8000    3.4000    0.4412
    0.8000    3.5000    0.3459
    0.8000    3.6000    0.2542
    0.8000    3.7000    0.1669
    0.8000    3.8000    0.0848
    0.8000    3.9000    0.0089
    0.8000    4.0000   -0.0601
    0.8000    4.1000   -0.1216
    0.8000    4.2000   -0.1749
    0.8000    4.3000   -0.2195
    0.8000    4.4000   -0.2549
    0.8000    4.5000   -0.2808
    0.8000    4.6000   -0.2970
    0.8000    4.7000   -0.3032
    0.8000    4.8000   -0.2995
    0.8000    4.9000   -0.2857
    0.8000    5.0000   -0.2622
    0.9000         0    0.6216
    0.9000    0.1000    0.7214
    0.9000    0.2000    0.8203
    0.9000    0.3000    0.9171
    0.9000    0.4000    1.0110
    0.9000    0.5000    1.1010
    0.9000    0.6000    1.1863
    0.9000    0.7000    1.2658
    0.9000    0.8000    1.3390
    0.9000    0.9000    1.4049
    0.9000    1.0000    1.4631
    0.9000    1.1000    1.5128
    0.9000    1.2000    1.5536
    0.9000    1.3000    1.5852
    0.9000    1.4000    1.6071
    0.9000    1.5000    1.6191
    0.9000    1.6000    1.6212
    0.9000    1.7000    1.6133
    0.9000    1.8000    1.5955
    0.9000    1.9000    1.5679
    0.9000    2.0000    1.5309
    0.9000    2.1000    1.4848
    0.9000    2.2000    1.4301
    0.9000    2.3000    1.3673
    0.9000    2.4000    1.2971
    0.9000    2.5000    1.2201
    0.9000    2.6000    1.1371
    0.9000    2.7000    1.0490
    0.9000    2.8000    0.9566
    0.9000    2.9000    0.8609
    0.9000    3.0000    0.7627
    0.9000    3.1000    0.6632
    0.9000    3.2000    0.5632
    0.9000    3.3000    0.4639
    0.9000    3.4000    0.3661
    0.9000    3.5000    0.2708
    0.9000    3.6000    0.1791
    0.9000    3.7000    0.0918
    0.9000    3.8000    0.0098
    0.9000    3.9000   -0.0662
    0.9000    4.0000   -0.1352
    0.9000    4.1000   -0.1967
    0.9000    4.2000   -0.2500
    0.9000    4.3000   -0.2946
    0.9000    4.4000   -0.3300
    0.9000    4.5000   -0.3559
    0.9000    4.6000   -0.3721
    0.9000    4.7000   -0.3783
    0.9000    4.8000   -0.3746
    0.9000    4.9000   -0.3608
    0.9000    5.0000   -0.3373
    1.0000         0    0.5403
    1.0000    0.1000    0.6401
    1.0000    0.2000    0.7390
    1.0000    0.3000    0.8358
    1.0000    0.4000    0.9297
    1.0000    0.5000    1.0197
    1.0000    0.6000    1.1049
    1.0000    0.7000    1.1845
    1.0000    0.8000    1.2577
    1.0000    0.9000    1.3236
    1.0000    1.0000    1.3818
    1.0000    1.1000    1.4315
    1.0000    1.2000    1.4723
    1.0000    1.3000    1.5039
    1.0000    1.4000    1.5258
    1.0000    1.5000    1.5378
    1.0000    1.6000    1.5399
    1.0000    1.7000    1.5320
    1.0000    1.8000    1.5141
    1.0000    1.9000    1.4866
    1.0000    2.0000    1.4496
    1.0000    2.1000    1.4035
    1.0000    2.2000    1.3488
    1.0000    2.3000    1.2860
    1.0000    2.4000    1.2158
    1.0000    2.5000    1.1388
    1.0000    2.6000    1.0558
    1.0000    2.7000    0.9677
    1.0000    2.8000    0.8753
    1.0000    2.9000    0.7796
    1.0000    3.0000    0.6814
    1.0000    3.1000    0.5819
    1.0000    3.2000    0.4819
    1.0000    3.3000    0.3826
    1.0000    3.4000    0.2848
    1.0000    3.5000    0.1895
    1.0000    3.6000    0.0978
    1.0000    3.7000    0.0105
    1.0000    3.8000   -0.0716
    1.0000    3.9000   -0.1475
    1.0000    4.0000   -0.2165
    1.0000    4.1000   -0.2780
    1.0000    4.2000   -0.3313
    1.0000    4.3000   -0.3759
    1.0000    4.4000   -0.4113
    1.0000    4.5000   -0.4372
    1.0000    4.6000   -0.4534
    1.0000    4.7000   -0.4596
    1.0000    4.8000   -0.4559
    1.0000    4.9000   -0.4422
    1.0000    5.0000   -0.4186
    1.1000         0    0.4536
    1.1000    0.1000    0.5534
    1.1000    0.2000    0.6523
    1.1000    0.3000    0.7491
    1.1000    0.4000    0.8430
    1.1000    0.5000    0.9330
    1.1000    0.6000    1.0182
    1.1000    0.7000    1.0978
    1.1000    0.8000    1.1710
    1.1000    0.9000    1.2369
    1.1000    1.0000    1.2951
    1.1000    1.1000    1.3448
    1.1000    1.2000    1.3856
    1.1000    1.3000    1.4172
    1.1000    1.4000    1.4390
    1.1000    1.5000    1.4511
    1.1000    1.6000    1.4532
    1.1000    1.7000    1.4453
    1.1000    1.8000    1.4274
    1.1000    1.9000    1.3999
    1.1000    2.0000    1.3629
    1.1000    2.1000    1.3168
    1.1000    2.2000    1.2621
    1.1000    2.3000    1.1993
    1.1000    2.4000    1.1291
    1.1000    2.5000    1.0521
    1.1000    2.6000    0.9691
    1.1000    2.7000    0.8810
    1.1000    2.8000    0.7886
    1.1000    2.9000    0.6928
    1.1000    3.0000    0.5947
    1.1000    3.1000    0.4952
    1.1000    3.2000    0.3952
    1.1000    3.3000    0.2959
    1.1000    3.4000    0.1981
    1.1000    3.5000    0.1028
    1.1000    3.6000    0.0111
    1.1000    3.7000   -0.0762
    1.1000    3.8000   -0.1583
    1.1000    3.9000   -0.2342
    1.1000    4.0000   -0.3032
    1.1000    4.1000   -0.3647
    1.1000    4.2000   -0.4180
    1.1000    4.3000   -0.4626
    1.1000    4.4000   -0.4980
    1.1000    4.5000   -0.5239
    1.1000    4.6000   -0.5401
    1.1000    4.7000   -0.5463
    1.1000    4.8000   -0.5426
    1.1000    4.9000   -0.5289
    1.1000    5.0000   -0.5053
    1.2000         0    0.3624
    1.2000    0.1000    0.4622
    1.2000    0.2000    0.5610
    1.2000    0.3000    0.6579
    1.2000    0.4000    0.7518
    1.2000    0.5000    0.8418
    1.2000    0.6000    0.9270
    1.2000    0.7000    1.0066
    1.2000    0.8000    1.0797
    1.2000    0.9000    1.1457
    1.2000    1.0000    1.2038
    1.2000    1.1000    1.2536
    1.2000    1.2000    1.2944
    1.2000    1.3000    1.3259
    1.2000    1.4000    1.3478
    1.2000    1.5000    1.3599
    1.2000    1.6000    1.3619
    1.2000    1.7000    1.3540
    1.2000    1.8000    1.3362
    1.2000    1.9000    1.3087
    1.2000    2.0000    1.2717
    1.2000    2.1000    1.2256
    1.2000    2.2000    1.1709
    1.2000    2.3000    1.1081
    1.2000    2.4000    1.0378
    1.2000    2.5000    0.9608
    1.2000    2.6000    0.8779
    1.2000    2.7000    0.7897
    1.2000    2.8000    0.6973
    1.2000    2.9000    0.6016
    1.2000    3.0000    0.5035
    1.2000    3.1000    0.4039
    1.2000    3.2000    0.3040
    1.2000    3.3000    0.2046
    1.2000    3.4000    0.1068
    1.2000    3.5000    0.0116
    1.2000    3.6000   -0.0802
    1.2000    3.7000   -0.1675
    1.2000    3.8000   -0.2495
    1.2000    3.9000   -0.3254
    1.2000    4.0000   -0.3944
    1.2000    4.1000   -0.4559
    1.2000    4.2000   -0.5092
    1.2000    4.3000   -0.5538
    1.2000    4.4000   -0.5892
    1.2000    4.5000   -0.6152
    1.2000    4.6000   -0.6313
    1.2000    4.7000   -0.6376
    1.2000    4.8000   -0.6338
    1.2000    4.9000   -0.6201
    1.2000    5.0000   -0.5966
    1.3000         0    0.2675
    1.3000    0.1000    0.3673
    1.3000    0.2000    0.4662
    1.3000    0.3000    0.5630
    1.3000    0.4000    0.6569
    1.3000    0.5000    0.7469
    1.3000    0.6000    0.8321
    1.3000    0.7000    0.9117
    1.3000    0.8000    0.9849
    1.3000    0.9000    1.0508
    1.3000    1.0000    1.1090
    1.3000    1.1000    1.1587
    1.3000    1.2000    1.1995
    1.3000    1.3000    1.2311
    1.3000    1.4000    1.2529
    1.3000    1.5000    1.2650
    1.3000    1.6000    1.2671
    1.3000    1.7000    1.2592
    1.3000    1.8000    1.2413
    1.3000    1.9000    1.2138
    1.3000    2.0000    1.1768
    1.3000    2.1000    1.1307
    1.3000    2.2000    1.0760
    1.3000    2.3000    1.0132
    1.3000    2.4000    0.9430
    1.3000    2.5000    0.8660
    1.3000    2.6000    0.7830
    1.3000    2.7000    0.6949
    1.3000    2.8000    0.6025
    1.3000    2.9000    0.5067
    1.3000    3.0000    0.4086
    1.3000    3.1000    0.3091
    1.3000    3.2000    0.2091
    1.3000    3.3000    0.1098
    1.3000    3.4000    0.0120
    1.3000    3.5000   -0.0833
    1.3000    3.6000   -0.1750
    1.3000    3.7000   -0.2623
    1.3000    3.8000   -0.3444
    1.3000    3.9000   -0.4203
    1.3000    4.0000   -0.4893
    1.3000    4.1000   -0.5508
    1.3000    4.2000   -0.6041
    1.3000    4.3000   -0.6487
    1.3000    4.4000   -0.6841
    1.3000    4.5000   -0.7100
    1.3000    4.6000   -0.7262
    1.3000    4.7000   -0.7324
    1.3000    4.8000   -0.7287
    1.3000    4.9000   -0.7150
    1.3000    5.0000   -0.6914
    1.4000         0    0.1700
    1.4000    0.1000    0.2698
    1.4000    0.2000    0.3686
    1.4000    0.3000    0.4655
    1.4000    0.4000    0.5594
    1.4000    0.5000    0.6494
    1.4000    0.6000    0.7346
    1.4000    0.7000    0.8142
    1.4000    0.8000    0.8873
    1.4000    0.9000    0.9533
    1.4000    1.0000    1.0114
    1.4000    1.1000    1.0612
    1.4000    1.2000    1.1020
    1.4000    1.3000    1.1335
    1.4000    1.4000    1.1554
    1.4000    1.5000    1.1675
    1.4000    1.6000    1.1695
    1.4000    1.7000    1.1616
    1.4000    1.8000    1.1438
    1.4000    1.9000    1.1163
    1.4000    2.0000    1.0793
    1.4000    2.1000    1.0332
    1.4000    2.2000    0.9785
    1.4000    2.3000    0.9157
    1.4000    2.4000    0.8454
    1.4000    2.5000    0.7684
    1.4000    2.6000    0.6855
    1.4000    2.7000    0.5973
    1.4000    2.8000    0.5050
    1.4000    2.9000    0.4092
    1.4000    3.0000    0.3111
    1.4000    3.1000    0.2115
    1.4000    3.2000    0.1116
    1.4000    3.3000    0.0122
    1.4000    3.4000   -0.0856
    1.4000    3.5000   -0.1808
    1.4000    3.6000   -0.2726
    1.4000    3.7000   -0.3599
    1.4000    3.8000   -0.4419
    1.4000    3.9000   -0.5178
    1.4000    4.0000   -0.5868
    1.4000    4.1000   -0.6483
    1.4000    4.2000   -0.7016
    1.4000    4.3000   -0.7462
    1.4000    4.4000   -0.7816
    1.4000    4.5000   -0.8076
    1.4000    4.6000   -0.8237
    1.4000    4.7000   -0.8300
    1.4000    4.8000   -0.8262
    1.4000    4.9000   -0.8125
    1.4000    5.0000   -0.7890
    1.5000         0    0.0707
    1.5000    0.1000    0.1706
    1.5000    0.2000    0.2694
    1.5000    0.3000    0.3663
    1.5000    0.4000    0.4602
    1.5000    0.5000    0.5502
    1.5000    0.6000    0.6354
    1.5000    0.7000    0.7150
    1.5000    0.8000    0.7881
    1.5000    0.9000    0.8541
    1.5000    1.0000    0.9122
    1.5000    1.1000    0.9619
    1.5000    1.2000    1.0028
    1.5000    1.3000    1.0343
    1.5000    1.4000    1.0562
    1.5000    1.5000    1.0682
    1.5000    1.6000    1.0703
    1.5000    1.7000    1.0624
    1.5000    1.8000    1.0446
    1.5000    1.9000    1.0170
    1.5000    2.0000    0.9800
    1.5000    2.1000    0.9339
    1.5000    2.2000    0.8792
    1.5000    2.3000    0.8164
    1.5000    2.4000    0.7462
    1.5000    2.5000    0.6692
    1.5000    2.6000    0.5862
    1.5000    2.7000    0.4981
    1.5000    2.8000    0.4057
    1.5000    2.9000    0.3100
    1.5000    3.0000    0.2119
    1.5000    3.1000    0.1123
    1.5000    3.2000    0.0124
    1.5000    3.3000   -0.0870
    1.5000    3.4000   -0.1848
    1.5000    3.5000   -0.2800
    1.5000    3.6000   -0.3718
    1.5000    3.7000   -0.4591
    1.5000    3.8000   -0.5411
    1.5000    3.9000   -0.6170
    1.5000    4.0000   -0.6861
    1.5000    4.1000   -0.7475
    1.5000    4.2000   -0.8008
    1.5000    4.3000   -0.8454
    1.5000    4.4000   -0.8809
    1.5000    4.5000   -0.9068
    1.5000    4.6000   -0.9230
    1.5000    4.7000   -0.9292
    1.5000    4.8000   -0.9254
    1.5000    4.9000   -0.9117
    1.5000    5.0000   -0.8882
    1.6000         0   -0.0292
    1.6000    0.1000    0.0706
    1.6000    0.2000    0.1695
    1.6000    0.3000    0.2663
    1.6000    0.4000    0.3602
    1.6000    0.5000    0.4502
    1.6000    0.6000    0.5354
    1.6000    0.7000    0.6150
    1.6000    0.8000    0.6882
    1.6000    0.9000    0.7541
    1.6000    1.0000    0.8123
    1.6000    1.1000    0.8620
    1.6000    1.2000    0.9028
    1.6000    1.3000    0.9344
    1.6000    1.4000    0.9563
    1.6000    1.5000    0.9683
    1.6000    1.6000    0.9704
    1.6000    1.7000    0.9625
    1.6000    1.8000    0.9446
    1.6000    1.9000    0.9171
    1.6000    2.0000    0.8801
    1.6000    2.1000    0.8340
    1.6000    2.2000    0.7793
    1.6000    2.3000    0.7165
    1.6000    2.4000    0.6463
    1.6000    2.5000    0.5693
    1.6000    2.6000    0.4863
    1.6000    2.7000    0.3982
    1.6000    2.8000    0.3058
    1.6000    2.9000    0.2100
    1.6000    3.0000    0.1119
    1.6000    3.1000    0.0124
    1.6000    3.2000   -0.0876
    1.6000    3.3000   -0.1869
    1.6000    3.4000   -0.2847
    1.6000    3.5000   -0.3800
    1.6000    3.6000   -0.4717
    1.6000    3.7000   -0.5590
    1.6000    3.8000   -0.6411
    1.6000    3.9000   -0.7170
    1.6000    4.0000   -0.7860
    1.6000    4.1000   -0.8475
    1.6000    4.2000   -0.9008
    1.6000    4.3000   -0.9454
    1.6000    4.4000   -0.9808
    1.6000    4.5000   -1.0067
    1.6000    4.6000   -1.0229
    1.6000    4.7000   -1.0291
    1.6000    4.8000   -1.0254
    1.6000    4.9000   -1.0117
    1.6000    5.0000   -0.9881
    1.7000         0   -0.1288
    1.7000    0.1000   -0.0290
    1.7000    0.2000    0.0698
    1.7000    0.3000    0.1667
    1.7000    0.4000    0.2606
    1.7000    0.5000    0.3506
    1.7000    0.6000    0.4358
    1.7000    0.7000    0.5154
    1.7000    0.8000    0.5885
